id,thread_number,timestamp,text,retweets,likes,replies
978874480968728576,Thread 1,1522216837,(1) @DeadofKnight68 asks a question. https://t.co/IBkNFfm0ju,402,620,33
978875352654188546,Thread 1,1522217045,"(2) In North Korea, the Kim family and the Korean People's Army (KPA) are holding each other hostage.

The KPA is t… https://t.co/gj1Ka9T2pI",90,239,3
978875693722456064,Thread 1,1522217126,"(3) The KPA needs a central figure who serves as the face of the nation.

So the Kim family has had to PROVE to the… https://t.co/AR9ISMwuX8",59,216,2
978876717287772161,Thread 1,1522217370,"(4) KPA generals live in palaces.

Some of them are bigger than the Mall of the Americas. https://t.co/RCWxFtWy9S",70,224,3
978876925161672705,Thread 1,1522217420,"(5) The Kim family and the KPA are twin mafias.

They extort the world and have done so since 1953.",85,238,2
978877173359693830,Thread 1,1522217479,(6) So what HAPPENED FIRST is that Donald Trump used North Korean rhetoric in response to threats from North Korea.… https://t.co/SqiQItG2Jm,105,362,5
978877398015004673,Thread 1,1522217533,(7) Although it was reported that the North Koreans were asking for advice from former American government official… https://t.co/u7C61xuH1M,55,244,1
978877510854365186,Thread 1,1522217559,"(8) In the PAST, we set conditions for talks.

A giant waste of time.",53,236,2
978878223168737280,Thread 1,1522217729,"(9) Twice in 2017, the USS Jimmy Carter returned home flying the Jolly Roger.

This signifies a successful combat m… https://t.co/fpjAPKHVcg",105,358,5
978878448776175616,Thread 1,1522217783,(10) The submarine was modified to insert special-operation forces.,62,227,3
978878764930228225,Thread 1,1522217858,"(11) ""Tunnel collapses"" killed the entire North Korean nuclear-weapons staff.

https://t.co/hNffALGYL9",140,376,10
978879010372509696,Thread 1,1522217917,"(12) Between January of 2016 and October of 2017, a total of 28 Hamas and Islamic Jihad attack tunnel were destroyed.

IN GAZA.",84,306,1
978879436450861056,Thread 1,1522218019,"(13) The attack tunnels are state secrets. Only one or two people two the locations of them all.

Each tunnel is bu… https://t.co/M0vj2dpX3m",70,265,3
978879718270406656,Thread 1,1522218086,"(14) So somebody infiltrated Gaza, located the tunnel, killed the nokhna, blew up the tunnel, and escaped.

And they did it 28 times.",86,318,5
978880518732353536,Thread 1,1522218277,"(15) Hezbollah's main South American financier and weapons smuggler was Jorge Rafaat Toumani, a Syrian-Brazilian. https://t.co/O47VYBHZQs",69,213,3
978881246506962944,Thread 1,1522218450,"(16) He was protected by the governments, armed forces, and police of Brazil, Paraguay, and Argentina.

Rafaat Toum… https://t.co/hKWV2vVWlc",61,196,2
978881477386625026,Thread 1,1522218505,"(17) Rafaat Toumani was considered untouchable.

Well, not so much.

https://t.co/QkzYxrI890",62,220,5
978881822049357825,Thread 1,1522218587,"(18) He had 47 bodyguards in eight vehicles. He was driving his own SUV.

SOMEONE put nine .50 caliber bullets into… https://t.co/BAM3E4lOKX",74,280,11
978882374682529794,Thread 1,1522218719,(19) The official story is that the gunmen were in THIS car IN FRONT of Rafaat Toumani. https://t.co/al1mGpR3vv,51,190,3
978882858415742976,Thread 1,1522218834,"(20) No.

Look at the white pillar. https://t.co/Oo0dw7GyVZ",52,184,1
978883242244886528,Thread 1,1522218926,(21) And the back of his SUV. https://t.co/qXRpgMs45j,52,193,6
978883717870637057,Thread 1,1522219039,"(22) The ambush lasted exactly 30 seconds.

It was commandos. No doubt.

Probably 15 men who infiltrated Paraguay,… https://t.co/zJNk17eTC3",68,240,4
978884115540992001,Thread 1,1522219134,"(23) THOSE are the guys that the Jimmy Carter dropped off in North Korea.

They directed THIS.

https://t.co/fPgTTuW18L",82,267,11
978884557264117760,Thread 1,1522219239,"(24) The North Koreans had zero defenses.

The fear was that they'd open fire on Seoul with their 13,000 artillery… https://t.co/O0CC0ICto8",52,199,1
978884862181552129,Thread 1,1522219312,"(25) And I mean hit by commandos.

They did it in Iraq, Syria, Yemen, Paraguay, Brazil, and Libya.

So I think they… https://t.co/gPy2k5azGA",66,245,1
978885209818107905,Thread 1,1522219395,"(26) My father always said, ""Speak to people in a language they understand.""

The North Koreans understand only des… https://t.co/M1seBBaqKU",90,325,4
978885534436282369,Thread 1,1522219472,"(27) It's one thing to send worm-infested soldiers out to die, but when silent men appear in your goddam PALACE and… https://t.co/GUUvSTrkTm",98,372,5
978885777387130880,Thread 1,1522219530,"(28) Trump wasn't kidding around when he said, ""This should've been taken care of a long time ago.""",95,396,5
978886086415011842,Thread 1,1522219604,"(29) We have allies who specialize in going into the heart of Indian Country, killing evil bigwigs, and escaping.… https://t.co/BVEe4JJZFq",82,307,11
978886390661427201,Thread 1,1522219677,"(30) So Kim and the KPA are transitioning.

The Chinese will help.

They're afraid of our allies too...",133,505,42
979068436608413696,Thread 2,1522263080,The Cambridge Analytica Whistleblower Had A Company That Met With Trump’s Campaign Manager https://t.co/UaUCxtYL5a via @RMac18,105,147,6
979071957265240064,Thread 2,1522263919,"GSR, Cambridge Analytica, and Wylie said they have since deleted the data...mmhmm.",11,40,2
979071958221574144,Thread 2,1522263919,"Docs show:
spring 2015 Wylie’s startup pitched elections-related work to Lewandowski. 1 source, confirmed their aut… https://t.co/vKdmbRU3tt",13,34,1
979071955969114113,Thread 2,1522263919,"Eunoia Technologies, subsequently pitched Corey Lewandowski on microtargeting tools that could be deployed on behal… https://t.co/laksT9yxqy",20,48,1
979071959395983360,Thread 2,1522263920,"The docs / interviews w sources do not always cast Wylie in a flattering light, but they also do not call into ques… https://t.co/x9X8HMLPpF",9,29,1
979071962248024064,Thread 2,1522263920,"Early 2014, Wylie put together a presentation for https://t.co/LqyhCLqyLD. According to its pitch deck, it cld inge… https://t.co/WZkBkah0WB",8,24,2
979071961245634561,Thread 2,1522263920,"“He was very much trying to build this company and his vision was, ‘I want to build SCL without [Cambridge Analytic… https://t.co/qg4YbHZ4SN",6,22,1
979071960348053504,Thread 2,1522263920,"Late 2013
According to two people who knew Wylie at this time, the he had approached a number of colleagues about l… https://t.co/Pq8yLr4uu1",8,29,1
979071963607044096,Thread 2,1522263921,"Winter 2014, Wylie was having conversations about his idea with Silicon Valley venture capitalists, including one w… https://t.co/bnPUXkRi15",5,21,1
979071965423132672,Thread 2,1522263921,"After leaving Cambridge Analytica and SCL in late June of 2014, Wylie pivoted his focus to Eunoia — Greek for “beau… https://t.co/qaZpXSPVAb",5,19,1
979071966480084992,Thread 2,1522263921,"Aug 2014, he was working at Eunoia with Tobias Kloepper, a one time SCL data scientist, who would obtain Facebook d… https://t.co/ZPkoCHjpl1",11,24,1
979074749438595078,Thread 2,1522264585,"Sept2014 Wylie claimed to have meetings w Monsanto, the American Petroleum Institute, and Ford. A Eunoia fashion-fo… https://t.co/xQtSVZcImG",12,23,1
979074750432636929,Thread 2,1522264585,...while a separate company brochure specifically discusses targeting voters for potential political clients. Neith… https://t.co/W3zRMkRh7L,5,18,1
979075104138252290,Thread 2,1522264669,"In Brochure: “The heart of our work stems from a rigorous scientific understanding of human behavior, which in turn… https://t.co/kq0oQog64p",5,15,1
979075105165856768,Thread 2,1522264670,"""...to do this, we have developed a series of algorithms that can predict the personality traits of individual vote… https://t.co/3Z2PYKucMG",6,17,1
979075777819021312,Thread 2,1522264830,"According to 1 person, GSR gave data to Eunoia after Kogan negotiated an agreement where Eunoia wld get the info FR… https://t.co/GaUJzXVTA7",7,19,1
979075778930528256,Thread 2,1522264830,Eunoia appears to never have officially launched; a separate source told BuzzFeed News that it was unable to secure funding.,6,17,1
979082297692622848,Thread 2,1522266384,The spread of the Facebook data was not confined to CambridgeAnalytica. Wylie may have had access to the data set f… https://t.co/L7I0XP7cC8,6,16,1
979082299370344448,Thread 2,1522266385,"GSR was told to delete its data in December 2015, according to a source, while Wylie said in testimony in front a p… https://t.co/kEvtZFSEVR",4,13,1
979082302436278272,Thread 2,1522266386,"Asked last week if Eunoia had used any data sets on Facebook users, Wylie’s lawyer, Allen, was adamant. “Eunoia was… https://t.co/tzJjbEO6kR",4,11,1
979082304990732288,Thread 2,1522266386,"Wylie didn’t say Eunoia met w Lewandowski.

Lewandowski met with reps, including Tadas Jucikas, fmr SCL employee &amp;M… https://t.co/4LW1qR6Of3",6,19,1
979082307121315840,Thread 2,1522266387,"Lewandowski met w Eunoia, in part, because the Nix operation was already working for Cruz’s presidential election t… https://t.co/XIfzobCgAu",5,18,1
979088307777888256,Thread 2,1522267817,"Emails further corroborate the pitch to the Trump campaign. 

April 2015 following the mting w Lewandowski, Gettles… https://t.co/QGy6C6iQM8",6,15,1
979088309329760258,Thread 2,1522267818,"“Trump-Handout,” contained a list of various political microtargeting products and services offered by eunoia.",5,12,1
979088312588820488,Thread 2,1522267818,"Alfredas Chmieliauskas, a London-based employee of Palantir, said he had “no idea” why his name was on Eunoia’s bus… https://t.co/a34raubf1S",4,15,1
979088311150108672,Thread 2,1522267818,"Docs which included business contracts and pitch decks, reveal other individuals who, to varying degrees, were asso… https://t.co/foisXyXuWk",3,13,1
979088310168641536,Thread 2,1522267818,The graphic designer made adjustments to the doc and placed its contents on official Eunoia stationary before sendi… https://t.co/UVPtXp25Y8,3,10,1
979088314400636929,Thread 2,1522267819,Correspondence from Wylie show him bragging to an acquaintance in late 2013 about the prospect of someone from Pala… https://t.co/RzFjlwIWwc,5,15,1
979089013138173953,Thread 2,1522267985,"“You guys are a bunch of assholes, and you can put that on the record,” Block said when asked about his relationshi… https://t.co/kueagO3kWO",6,20,1
979089012110561280,Thread 2,1522267985,"According to a source, Eunoia also sought to hire Mark Block, former chief of staff to 2012 presidential candidate… https://t.co/niqczajAky",2,12,1
969734870191685632,Thread 3,1520037784,"A lesson from Romania about losing our guns and (inevitably) freedom  

1.Before the 1945 Soviet occupation of Roma… https://t.co/QNdcDBvb1s",354,468,29
969734874746667011,Thread 3,1520037785,3. confiscation (for the greater good of course).Then after they made sure the population was disarmed they started… https://t.co/kvDMWBYgej,61,128,1
969734875954561024,Thread 3,1520037785,"4.The only exception: single and double barreled shotguns, only with a special permit form the police, the owner wa… https://t.co/AFQvaLySHS",40,109,3
969734873135984640,Thread 3,1520037785,2.picked from the retreating German troops (German soldiers were getting rid of all their military equipment by sim… https://t.co/mUr7Jncsac,49,115,2
969734878961876992,Thread 3,1520037786,6.too believed guns in the hands of untrained people can be dangerous (and keep in mind I served 2 years in the mil… https://t.co/uQjpvYG1sV,36,106,1
969734877246504960,Thread 3,1520037786,"5.After so many years of restrictions and servitude for over two generations, the perception of the Romanian popula… https://t.co/KielIfcomY",43,119,1
969734882422243328,Thread 3,1520037787,"8.The Socialist People's Republic is governed by the people and for the people, so crime and oppression were things… https://t.co/S6SwqXABc6",41,94,1
969734880656371712,Thread 3,1520037787,https://t.co/sv7U4sv4Yr they believed what the propaganda of the new regime was telling them. They were lied that t… https://t.co/xu7mqeuTLs,46,105,1
969734883928039424,Thread 3,1520037787,"https://t.co/GU68jIyBa2 thing you know in 1948/49, the communists started making arrests. Leaders and members of th… https://t.co/HzjGvyF04F",34,95,1
969734887874838533,Thread 3,1520037788,"12.Among them there were a number of capable military officers who fled when the communists started making arrests,… https://t.co/yoHYFpedqp",37,101,1
969734886763278338,Thread 3,1520037788,"11.camps, killed or simply disappeared without a trace forever - most likely buried in secret mass graves. 
But as… https://t.co/s6Hy08DwO2",35,98,1
969734885417009152,Thread 3,1520037788,were made with impunity and no fear of repercussions since the communist enforcers made sure their victims were dis… https://t.co/DkBa75eMv1,36,93,2
969734890273980416,Thread 3,1520037789,13.These people who speak a language that is considered proto (ancient)-Romanian are tracking their origins to Alex… https://t.co/KPWFCvrPbP,31,90,2
969734891653885953,Thread 3,1520037789,https://t.co/ySjmEZsRVr could compare their character and toughness with the Americans living in the Appalachian mo… https://t.co/q0niktireK,34,101,1
969734894493380609,Thread 3,1520037790,"15.the Romanian version of Tito's Partizans who fought the Nazi occupation in WWII. 
Their guns were whatever they… https://t.co/MJ5MI9Tz3X",33,87,2
969734896229924864,Thread 3,1520037790,"17.The communists tactic to defeat them was to terrorize, infiltrate, arrest or displace the local population suppo… https://t.co/eqGvEzmJqK",31,91,1
969734897513320449,Thread 3,1520037791,"18.and whatever they were capturing from the dead enemies. Even like that - short in guns, ammunition, food and wit… https://t.co/yjFsP0lYCe",29,88,1
969734900520689665,Thread 3,1520037791,"19. which is no small accomplishment. In fact, Romanians can pride themselves to have fought is the longest lasting… https://t.co/mVGh1e9hqY",27,108,2
969734903934869504,Thread 3,1520037792,21.and took it. The promised American liberation the Romanian people were waiting for never came. It was my generat… https://t.co/om4S0849jg,33,92,1
969734902198427648,Thread 3,1520037792,20.with a promise of de-Stalinization there were very few anti-communist fighters left alive. The new dictator prom… https://t.co/kuIKI9KgKI,24,77,2
969734905146912773,Thread 3,1520037792,"22.more than 4,000 if we count the ones who were ""disappeared"" forever before the dictator lost control and attempt… https://t.co/K5rSw8dUrp",27,79,1
969734908863115264,Thread 3,1520037793,https://t.co/g1wlFartsU my sincere opinion is that if between 3%-4% of the population - which is the same percentag… https://t.co/l4ozgClNno,37,95,1
969734907743289345,Thread 3,1520037793,"24.was 14 million. Less than 10,000 of them took up arms and confronted the communists. That's 0.7% of the populati… https://t.co/9xEETzaAiT",32,102,2
969734906451345408,Thread 3,1520037793,"23.the number of people willing to fight.  the overwhelming majority of the population surrendered their arms, only… https://t.co/pUH4c3wM0z",28,82,1
969734910872186880,Thread 3,1520037794,"26. chance to overthrow a dictatorial regime over a number of years.
If you are interested lo learn more about the… https://t.co/rEq2bPWU9J",36,101,3
969738190071320581,Thread 3,1520038576,"Pictures I uses on this thread are from the Romanian movie ""Portrait Of The Fighter As A Young Man"" which tells the… https://t.co/Qpy7eMDMAW",40,137,17
978816038832762881,Thread 4,1522202903,A few personal thoughts about claims made by leftists that gun owners armed with AR15 rifles would never be able to… https://t.co/fybLKWrbVj,630,1085,138
978816043064877057,Thread 4,1522202904,"First I'd like to know which one of the contradictory statements the left is making is true:
1. The AR15 has no pla… https://t.co/EYpOf1xlqO",164,522,7
978816041391349761,Thread 4,1522202904,So here it goes (this is a long thread):,23,175,14
978816044906176515,Thread 4,1522202905,"Both can't be true. 
But if you leftists are referring to the military bringing in the big guns - howitzers, tanks… https://t.co/8ns7RhNTUE",83,457,11
978816046487412738,Thread 4,1522202905,Matter of fact this is only revealing the disdain and hate the left has for our military. They see our troops as mi… https://t.co/DO4lZbC7g8,122,502,11
978816048236453889,Thread 4,1522202906,No military commander will ever give such an order. I even read tweets from deranged leftists arguing that the US m… https://t.co/29r3kI3v04,76,451,8
978816049926696961,Thread 4,1522202906,Here is the truth: in the event of a civil war started by the government attempting to ban and confiscate civilian… https://t.co/pajKEoQZgm,80,399,8
978816051617017856,Thread 4,1522202906,that our military is voting overwhelmingly voting Republican election after election since forever and that will ne… https://t.co/NONYLK2fDi,50,319,5
978816054280384512,Thread 4,1522202907,in my lifetime. Worth mentioning that a sizable number of law enforcement officers as well as regular gun owners ar… https://t.co/7tJ3ztANps,53,348,2
978816056788623360,Thread 4,1522202908,"activists who already took an oath to defend the US, its people and the US Constitution, The Bill Of Rights, 2nd Am… https://t.co/qWF5bE6TWM",51,347,3
978816058596368385,Thread 4,1522202908,"As many of you may know, before emigrating to the US I lived half my life under a communist regime in the Socialist… https://t.co/fcJkemrYtM",47,299,4
978816061163298817,Thread 4,1522202909,armed reservist called back to duty during the days of the 1989 anti-communist revolution that ended the tyrannical… https://t.co/Fidfy2XyiS,51,298,4
978816062895489026,Thread 4,1522202909,The Ceausescu regime ordered the repression of civilians protesting for freedom in the streets of Timisoara and Buc… https://t.co/SQGJEX5yrR,55,281,3
978816065445666816,Thread 4,1522202910,military stayed put in the barracks and refused Ceausescu's order to participate in the repression. Two very intere… https://t.co/XDyflbv5mf,41,268,1
978816066427080704,Thread 4,1522202910,"on December 20th, day before Ceausescu fled from the government headquarters. This was Ceausescu's version I've see… https://t.co/JuTXJjvJRg",37,249,2
978816067609837568,Thread 4,1522202910,"Some people believe he was ""suicided"" by Ceausescu's Securitate thugs and we will probably never know the truth sin… https://t.co/M3wiHaXmbh",47,292,3
978816070625648640,Thread 4,1522202911,"on the Romanian people protesting for their rights. The second General, name Stanculescu who was called by Ceausesc… https://t.co/zzBO9xQjZo",34,238,1
978816075763671040,Thread 4,1522202912,"Ceausescu as ""insurance"" goons in case he would be betrayed by everybody went on shooting at people randomly in a d… https://t.co/kcWjkhLY45",34,236,1
978816074014576640,Thread 4,1522202912,so he's not able to perform its duties. The next day on the 21st Ceausescu realized he couldn't count on the milita… https://t.co/mtWMsYwhGM,41,248,2
978816077458169856,Thread 4,1522202913,and posted for patrol duty in Constanta harbor where rumors were circulating that Ceausescu was trying to escape on… https://t.co/8xCikPkMO1,43,264,4
978816080951918593,Thread 4,1522202913,What I am trying to demonstrate with this story: if two commanding Generals of a communist army of one of the most… https://t.co/uxyPYlc2SJ,73,311,2
978816082604474369,Thread 4,1522202914,"on the civilian population, what are the chances you anti-gun leftists think there are for an American General to g… https://t.co/6daVYm7eYp",126,423,11
978816085221785600,Thread 4,1522202914,"Final thought: the 1989 Revolution costed was paid in blood by 2,500 dead Romanians and probably three times as man… https://t.co/tNcaHoqjLx",33,251,1
978816086874271744,Thread 4,1522202915,"that the military first remained in the barracks, then later not only joined the people but also opened its armorie… https://t.co/N5YyvrcLt9",51,279,3
978816088648511489,Thread 4,1522202915,and cannons and missiles and a navy and helicopters and war planes. But that didn't helped him much against a popul… https://t.co/luZRpbnf8v,60,378,16
978816963987193856,Thread 4,1522203124,@threadreaderapp unroll,21,178,32
979058385231335424,Thread 4,1522260683,"people who were in the government building that day that her uncle, Gen. Milea entered in Ceausescu's office alive… https://t.co/B6vfwy3IQZ",17,129,1
979058382429552640,Thread 4,1522260683,"An update to the story: my wife read this thread and she goes ""I know for sure Gen. Milea was murdered, he didn't c… https://t.co/35e5IMyjuJ",16,102,2
979058383830446080,Thread 4,1522260683,she started wailing and crying. We didn't knew she was his niece since she had her mother's married name. She didn'… https://t.co/PtYKbEM8DQ,12,98,8
979113212246343680,Thread 4,1522273755,Update number 2: Here is another thread you can read if I didn't bored you enough already. It is about how Romania… https://t.co/jLM48r6yyD,36,124,19
979095623369674752,Thread 5,1522269561,"IN DEFENSE OF BOOMERS (AND PERSPECTIVE FOR MILLENNIALS)

/1",63,184,13
979095625479356422,Thread 5,1522269562,"If you’re like most people, you probably find boomers annoying. Left thinks they’re backwards and destroyed the eco… https://t.co/Viinxnq61M",0,17,1
979095631519211526,Thread 5,1522269563,Boomers had it different: they grew up in a world their parents saved. They had prosperity but no purpose. Stabilit… https://t.co/L8nmywD06d,1,36,2
979095627714965504,Thread 5,1522269563,"But despite what some trad-cons would make you think, boomers didn’t just come in like Miley Cyrus on a wrecking ba… https://t.co/qErfbEMLWZ",0,11,1
979095629006766080,Thread 5,1522269563,"The Greatest Gen had tragedy from the beginning of their lives to give them purpose.

Survive the depression as a c… https://t.co/8uq5Jcgeg4",2,37,1
979095635331899392,Thread 5,1522269564,"This is a hugely under-appreciated fact today. Boomers were incredibly affectionate to their children, and truly ex… https://t.co/7DurDG2qlo",2,45,1
979095633184292864,Thread 5,1522269564,Can you imagine how stifling that might have been? All the money… yet no meaning. Stable households... yet robotic… https://t.co/iK1owKOajt,0,18,2
979095634220380165,Thread 5,1522269564,"So they rebelled. Everywhere they could they broke taboos. 

They made love to strangers, experimented with conscio… https://t.co/Av3wKXHgf6",0,12,1
979095636409749504,Thread 5,1522269565,Lest we forget: Men being invested in their children’s lives is a BOOMER legacy. Ever since the industrial revoluti… https://t.co/lOKwY0PKGp,0,26,1
979095638003548162,Thread 5,1522269565,"The idea of individuation? Charting your own course in life? Experiencing the world? 

BOOMER LEGACIES. 

Boomers t… https://t.co/8zSlLasy09",0,22,2
979095639878455296,Thread 5,1522269565,We lack the context to remember just how disillusioned the west was with itself after WW2. We spent half a century… https://t.co/o5owwcOoSy,0,16,1
979095642453749760,Thread 5,1522269566,That many of us find the current cultural climate oppressive is because we were raised by boomers who told us to th… https://t.co/6g6B9dWATs,4,23,1
979095641438769152,Thread 5,1522269566,"When the US — the only country that had really avoided this mindset — fell into it in Korea and Vietnam, the latter… https://t.co/rvx7p0rRWK",0,12,1
979095644479647749,Thread 5,1522269567,"The  key problem with boomers really boils down to one thing: NARCISSISM

They didn’t simply want to fix society, t… https://t.co/R9Ah85z30r",3,28,2
979095646572634112,Thread 5,1522269567,"Even now they can’t admit what they’ve done, and they’ve never reconciled the extreme dissonance that for the last… https://t.co/V3G5zCJa8g",2,27,1
979095647600238597,Thread 5,1522269567,"They simply don’t know how to lead, because their parents kept the fundamentals together while they played utopia.… https://t.co/W3iDQEqMlL",2,29,1
979095648585879552,Thread 5,1522269567,The irony of the boomers is they were the generation that pioneered the idea of higher consciousness… and yet they… https://t.co/nuFisVvrdZ,2,33,1
979095650074857472,Thread 5,1522269568,"But back to boomer defense (this is hard)...

Some people talk as if boomers were a virus that came out of nowhere,… https://t.co/KKhAWlW2uC",0,7,1
979095651299549184,Thread 5,1522269568,"Sometimes you must take a step backward to move forward. The boomers went too far, but they showed us a directions… https://t.co/199d0ey4xH",1,12,1
979095652578873344,Thread 5,1522269568,"My main issue with most boomers is not what they did, but what they are DOING.

They can’t see their experiments ha… https://t.co/XdkgEFvOLE",8,45,1
979095656546566144,Thread 5,1522269569,"The west needed reform not revolution. This remains the case

We must not make their mistake and throw the baby out… https://t.co/WMMybHG6kV",0,21,1
979095654415896578,Thread 5,1522269569,Our gens mission is to turn this ship around. To take the boomer critiques and integrate them with the prior founda… https://t.co/8GT7Nj9Teh,2,30,1
979095659881095168,Thread 5,1522269570,Which is what makes nihilism reprehensible. There are too many ways people can make an impact to complain about “li… https://t.co/A8DOOvR3xa,2,27,1
979095658245382144,Thread 5,1522269570,"People are prone to give up in such times, but every crisis has a silver lining:

MEANING

We have so much work ahe… https://t.co/NZevGOvRdb",4,32,1
979095661659422720,Thread 5,1522269571,"Remember: People who tell you “nothing can be done” are ALWAYS miserable

Why are you following them?

STOP

Don't… https://t.co/bqcH6yIZqG",8,47,1
979095966925062144,Thread 5,1522269643,"Which will take it?

The future belongs to those who act.

Get yourself together, because within the decade… you’re… https://t.co/rcVvbpXiDS",5,58,1
979095965637496833,Thread 5,1522269643,"If you’re not preparing now or thinking big visions of the future and how to manifest it, you’re missing out.

Ther… https://t.co/ug4TWlffWt",1,29,5
979054943633133568,Thread 6,1522259863,"(1)Once upon a crime, in the land of Democrapia on the continent of Liberalia lived a HOE named Stormy. 

Democrapi… https://t.co/YqadtwX9sL",101,129,9
979055084620451843,Thread 6,1522259896,"(2) All around Democrapia buildings were crumbling where great ones once stood, and all the apartments had been sub… https://t.co/ACF1stZ5nl",10,14,1
979055238182252550,Thread 6,1522259933,(3) Stormy has been raised in one of those small apartments called a 3x3 grand safespace of happiness. The 3X3 was… https://t.co/K9n7koak83,3,7,2
979055402078924806,Thread 6,1522259972,(4) Everyone was hopeful of the DemaGODS promise of MANSIONS 4EVERYONE &amp; believed their plan was soon to take effec… https://t.co/4IfQwK2LOW,3,9,1
979055528113508352,Thread 6,1522260002,"(5)However the year had gone just like the previous, &amp; the $$ for the building repairs had disappeared, although it… https://t.co/0qyp3BGksI",4,11,1
979055579393150978,Thread 6,1522260014,"(6) At 5 years old Stormy accidentally entered the gov maintenance building in which she lived, &amp; stumbled upon all… https://t.co/qhwmme37CV",4,9,1
979055652579442689,Thread 6,1522260032,"(7) So stormy asked her mother if this was the reason, &amp; she said ""well Stephanie Cliff, the reason the $ keeps dis… https://t.co/Pp3Nm6AJFV",7,16,1
979055723299721218,Thread 6,1522260049,"(8) Stormy hated that her mother called her Stephanie, and insisted although she was white, that was her slave name… https://t.co/SghQFFSgj0",4,15,1
979055774164029440,Thread 6,1522260061,"9) It was that same year in which Stormy had become convinced that she was a  princess, &amp; had been mistakenly place… https://t.co/U0uXIyRxgN",2,12,2
979055844775088128,Thread 6,1522260078,"10) Knowing in her own mind her royal status, she blamed rampant racism prevented her claim to her throne.  She rep… https://t.co/WC2FmcIOIq",5,13,1
979056088405430274,Thread 6,1522260136,"(11) As stormy grew older, her unclaimed thrown weighed on her, &amp;at the age of 13 she decided 2 make it official by… https://t.co/eCbHP4GYzH",4,12,2
979056256425037826,Thread 6,1522260176,(12) Stormy then began the process of making the world aware of her royal status by opening up a social media accou… https://t.co/aXcgHA7XWD,4,13,1
979056359734956032,Thread 6,1522260200,(13) It was later that year that nearing the age of 14 that she had wandered next 2 the huge wall that surrounded c… https://t.co/jO7HSTjwY8,5,15,1
979056447542657027,Thread 6,1522260221,"(14) Stormy thought maybe if the foreigners were checked, it might have prevented the new project of the subdividin… https://t.co/u8lC1Y7DiC",6,17,1
979056541146939394,Thread 6,1522260244,(15) she also saw the sign along the wall was advertising the subdivision as the 3X3X3 of extreme happiness and lov… https://t.co/IBaOzkPLZg,2,8,1
979056746923741184,Thread 6,1522260293,"(16) As she thought about her own situation of reclaiming her deserved throne, a man came through the gates of the… https://t.co/nD1KU3juPu",3,7,1
979056856244072449,Thread 6,1522260319,"(17)What struck Stormy the most about his face was that although he faced w/ two opposing arguments, he was able to… https://t.co/Wf5lcggV63",2,9,1
979056909276860417,Thread 6,1522260331,"(18) Then the man stopped mid-sentence, &amp; turned towards her.  As he got closer he began speaking, she could not ma… https://t.co/ZozRW5fc9x",2,5,2
979057046296387584,Thread 6,1522260364,"(19) Next he asked her name, and when she told him stormy,

 he said “I was almost sure you were a princess. “

And… https://t.co/fEWNI4Ze8z",3,6,1
979057112268595201,Thread 6,1522260380,(20) He then asked if she would like to accompany him to his private dining location because it was much more fitti… https://t.co/4oYqOZk5v0,2,8,1
979057236755603456,Thread 6,1522260409,"(21) 3 days had passed and over the course of those many many many days, Stormy had become sure she was in love wit… https://t.co/mmcE34RWqN",2,6,1
979057301997916162,Thread 6,1522260425,(22) They also began seeing each other every afternoon. The DemaGOD made sure to tell Stormy that for her own prote… https://t.co/h8ovqKfHEG,4,5,1
979057390220988416,Thread 6,1522260446,"(23)Stormy believed him, after several months of their afternoon meetings, Stormy realized something was different,… https://t.co/XSeg66EsYQ",2,5,1
979057522207264769,Thread 6,1522260477,"(24) She ran to tell her DemaGOD as fast as she could as she was very excited with the news. 

Upon hearing the new… https://t.co/IPTtJhrUTb",3,7,1
979057756970856449,Thread 6,1522260533,"(25) Although STORMY had some form of encounter w/ every boy in her school, she had not done so in several months &amp;… https://t.co/ec2z3HfHvJ",4,9,1
979057831117819905,Thread 6,1522260551,"(26) At that moment he called his lawyers and had him draft up a contract. In exchange 4 secrecy, He promised to pr… https://t.co/5fxfFFyW7S",6,8,1
979057924722053120,Thread 6,1522260573,"27) And Stormy agreed to the contract, and thought her excessive income for things she was probably going to do any… https://t.co/IlZvVHy4o5",6,11,1
979058044381343749,Thread 6,1522260602,"(28) So Stormy ran to the @PPFA, &amp; had her baby killed/ removed, she attended school where she learned the ability… https://t.co/QgkGUsTZLl",22,34,1
946831046921867264,Thread 7,1514577087,"1/ I have Muslim family members from Iran. This thread is for them, in view of what appears to be a transformative… https://t.co/Bnz2dMHNSO",43,90,7
946831051007066118,Thread 7,1514577088,2/ The Persian Empire is a series of imperial dynasties centered in Persia/Iran since the 6th century BC in the Ach… https://t.co/XTItP3DYjR,2,22,1
946831053532073984,Thread 7,1514577089,"3/ with the conquest of Median, Lydian and Babylonian empires. It covered much of the Ancient world and controlled… https://t.co/3lCAcouY6m",2,16,1
946831056090562561,Thread 7,1514577089,"4/ From 247 BC to 224 AD, Persia was ruled by the Parthian Empire, which supplanted the Hellenistic Seleucid Empire… https://t.co/RTxHsZHH9B",1,15,1
946831059626414081,Thread 7,1514577090,"5/ The Persian Empire in was interrupted by the Arab conquest in 651 AD, establishing the even larger Islamic calip… https://t.co/PomoQxRV5M",0,14,1
