,id,thread_number,timestamp,text,retweets,likes,replies,url
68,969734883928039424,Thread 3,1520037787,"https://t.co/GU68jIyBa2 thing you know in 1948/49, the communists started making arrests. Leaders and members of th https://t.co/HzjGvyF04F",34,95,1,"https://t.co/GU68jIyBa2 thing you know in 1948/49, the communists started making arrests. Leaders and members of th "
69,969734887874838533,Thread 3,1520037788,"12.Among them there were a number of capable military officers who fled when the communists started making arrests, https://t.co/yoHYFpedqp",37,101,1,https://t.co/yoHYFpedqp
70,969734886763278338,Thread 3,1520037788,"11.camps, killed or simply disappeared without a trace forever - most likely buried in secret mass graves. 
But as https://t.co/s6Hy08DwO2",35,98,1,https://t.co/s6Hy08DwO2
71,969734885417009152,Thread 3,1520037788,were made with impunity and no fear of repercussions since the communist enforcers made sure their victims were dis https://t.co/DkBa75eMv1,36,93,2,https://t.co/DkBa75eMv1
72,969734890273980416,Thread 3,1520037789,13.These people who speak a language that is considered proto (ancient)-Romanian are tracking their origins to Alex https://t.co/KPWFCvrPbP,31,90,2,https://t.co/KPWFCvrPbP
73,969734891653885953,Thread 3,1520037789,https://t.co/ySjmEZsRVr could compare their character and toughness with the Americans living in the Appalachian mo https://t.co/q0niktireK,34,101,1,https://t.co/ySjmEZsRVr could compare their character and toughness with the Americans living in the Appalachian mo 
74,969734894493380609,Thread 3,1520037790,"15.the Romanian version of Tito's Partizans who fought the Nazi occupation in WWII. 
Their guns were whatever they https://t.co/MJ5MI9Tz3X",33,87,2,https://t.co/MJ5MI9Tz3X
75,969734896229924864,Thread 3,1520037790,"17.The communists tactic to defeat them was to terrorize, infiltrate, arrest or displace the local population suppo https://t.co/eqGvEzmJqK",31,91,1,https://t.co/eqGvEzmJqK
76,969734897513320449,Thread 3,1520037791,"18.and whatever they were capturing from the dead enemies. Even like that - short in guns, ammunition, food and wit https://t.co/yjFsP0lYCe",29,88,1,https://t.co/yjFsP0lYCe
77,969734900520689665,Thread 3,1520037791,"19. which is no small accomplishment. In fact, Romanians can pride themselves to have fought is the longest lasting https://t.co/mVGh1e9hqY",27,108,2,https://t.co/mVGh1e9hqY
78,969734903934869504,Thread 3,1520037792,21.and took it. The promised American liberation the Romanian people were waiting for never came. It was my generat https://t.co/om4S0849jg,33,92,1,https://t.co/om4S0849jg
79,969734902198427648,Thread 3,1520037792,20.with a promise of de-Stalinization there were very few anti-communist fighters left alive. The new dictator prom https://t.co/kuIKI9KgKI,24,77,2,https://t.co/kuIKI9KgKI
80,969734905146912773,Thread 3,1520037792,"22.more than 4,000 if we count the ones who were ""disappeared"" forever before the dictator lost control and attempt https://t.co/K5rSw8dUrp",27,79,1,https://t.co/K5rSw8dUrp
81,969734908863115264,Thread 3,1520037793,https://t.co/g1wlFartsU my sincere opinion is that if between 3%-4% of the population - which is the same percentag https://t.co/l4ozgClNno,37,95,1,https://t.co/g1wlFartsU my sincere opinion is that if between 3%-4% of the population - which is the same percentag 
82,969734907743289345,Thread 3,1520037793,"24.was 14 million. Less than 10,000 of them took up arms and confronted the communists. That's 0.7% of the populati https://t.co/9xEETzaAiT",32,102,2,https://t.co/9xEETzaAiT
83,969734906451345408,Thread 3,1520037793,"23.the number of people willing to fight.  the overwhelming majority of the population surrendered their arms, only https://t.co/pUH4c3wM0z",28,82,1,https://t.co/pUH4c3wM0z
84,969734910872186880,Thread 3,1520037794,"26. chance to overthrow a dictatorial regime over a number of years.
If you are interested lo learn more about the https://t.co/rEq2bPWU9J",36,101,3,https://t.co/rEq2bPWU9J
85,969738190071320581,Thread 3,1520038576,"Pictures I uses on this thread are from the Romanian movie ""Portrait Of The Fighter As A Young Man"" which tells the https://t.co/Qpy7eMDMAW",40,137,17,https://t.co/Qpy7eMDMAW
86,978816038832762881,Thread 4,1522202903,A few personal thoughts about claims made by leftists that gun owners armed with AR15 rifles would never be able to https://t.co/fybLKWrbVj,630,1085,138,https://t.co/fybLKWrbVj
87,978816043064877057,Thread 4,1522202904,"First I'd like to know which one of the contradictory statements the left is making is true:
1. The AR15 has no pla https://t.co/EYpOf1xlqO",164,522,7,https://t.co/EYpOf1xlqO
88,978816041391349761,Thread 4,1522202904,So here it goes (this is a long thread):,23,175,14,
89,978816044906176515,Thread 4,1522202905,"Both can't be true. 
But if you leftists are referring to the military bringing in the big guns - howitzers, tanks https://t.co/8ns7RhNTUE",83,457,11,https://t.co/8ns7RhNTUE
90,978816046487412738,Thread 4,1522202905,Matter of fact this is only revealing the disdain and hate the left has for our military. They see our troops as mi https://t.co/DO4lZbC7g8,122,502,11,https://t.co/DO4lZbC7g8
91,978816048236453889,Thread 4,1522202906,No military commander will ever give such an order. I even read tweets from deranged leftists arguing that the US m https://t.co/29r3kI3v04,76,451,8,https://t.co/29r3kI3v04
92,978816049926696961,Thread 4,1522202906,Here is the truth: in the event of a civil war started by the government attempting to ban and confiscate civilian https://t.co/pajKEoQZgm,80,399,8,https://t.co/pajKEoQZgm
93,978816051617017856,Thread 4,1522202906,that our military is voting overwhelmingly voting Republican election after election since forever and that will ne https://t.co/NONYLK2fDi,50,319,5,https://t.co/NONYLK2fDi
94,978816054280384512,Thread 4,1522202907,in my lifetime. Worth mentioning that a sizable number of law enforcement officers as well as regular gun owners ar https://t.co/7tJ3ztANps,53,348,2,https://t.co/7tJ3ztANps
95,978816056788623360,Thread 4,1522202908,"activists who already took an oath to defend the US, its people and the US Constitution, The Bill Of Rights, 2nd Am https://t.co/qWF5bE6TWM",51,347,3,https://t.co/qWF5bE6TWM
96,978816058596368385,Thread 4,1522202908,"As many of you may know, before emigrating to the US I lived half my life under a communist regime in the Socialist https://t.co/fcJkemrYtM",47,299,4,https://t.co/fcJkemrYtM
